datetime,humidity,temperature,PC0_1,PC0_3,PC0_5,PC10,PC1_0,PC2_5,PC5_0,PM0_1,PM0_3,PM0_5,PM10,PM1_0,PM2_5,PM5_0
05-04-2026-00-11-37,62.4,30.0,1649563.0,659825.0,349648.0,0.0,42685.0,2250.0,17.0,1.509525,17.8123,57.80599,105.6618,96.8676,104.9987,105.5482
05-04-2026-00-11-38,62.4,30.0,1641150.0,656460.0,347719.0,0.0,41316.0,2140.0,16.0,1.501825,17.72145,57.49458,103.6539,95.30392,103.0402,103.5492
05-04-2026-00-11-39,62.4,30.0,1616953.0,646781.0,343108.0,0.0,39142.0,1976.0,12.0,1.479683,17.46017,56.70579,100.1603,92.52503,99.66775,100.0643
05-04-2026-00-11-40,62.3,30.0,1592714.0,637085.0,338562.0,0.0,37430.0,1969.0,12.0,1.457501,17.19843,55.9241,97.7912,90.17725,97.29316,97.69514
05-04-2026-00-11-41,62.3,30.0,1584017.0,633607.0,337335.0,0.0,36974.0,2053.0,15.0,1.449543,17.10452,55.68987,97.52705,89.52523,96.94487,97.43099
05-04-2026-00-11-42,62.3,29.9,1593609.0,637443.0,339380.0,0.0,37441.0,2118.0,17.0,1.45832,17.2081,56.0274,98.57944,90.29021,97.94709,98.47472
05-04-2026-00-11-43,62.3,29.9,1602838.0,641135.0,341198.0,0.0,37621.0,2088.0,17.0,1.466766,17.30775,56.335,98.94234,90.7626,98.30998,98.83762
05-04-2026-00-11-44,62.3,30.0,1603142.0,641257.0,341382.0,0.0,37236.0,2136.0,20.0,1.467044,17.31104,56.35934,98.90157,90.43443,98.15562,98.79684
05-04-2026-00-11-45,62.3,30.0,1607056.0,642822.0,342261.0,0.0,37228.0,2245.0,25.0,1.470626,17.3533,56.50212,99.57674,90.57028,98.68531,99.4631
05-04-2026-00-11-46,62.4,30.0,1641502.0,656600.0,348838.0,0.0,38445.0,2461.0,25.0,1.502148,17.72526,57.62638,102.6199,92.80825,101.7045,102.4976
05-04-2026-00-11-47,62.4,30.0,1688246.0,675298.0,356631.0,0.0,39788.0,2667.0,24.0,1.544923,18.23001,59.02246,105.955,95.43346,105.0735,105.824
05-04-2026-00-11-48,62.4,29.9,1713450.0,685380.0,359733.0,0.0,39962.0,2734.0,20.0,1.567987,18.50216,59.64944,106.8791,96.21941,106.1004,106.7482
05-04-2026-00-11-49,62.4,29.9,1724158.0,689663.0,359045.0,0.0,39421.0,2776.0,18.0,1.577786,18.61779,59.68639,106.4998,95.76123,105.7941,106.3599
05-04-2026-00-11-50,62.4,29.9,1728214.0,691285.0,355790.0,0.0,38729.0,2849.0,18.0,1.581498,18.66158,59.35784,105.7988,94.79956,105.0975,105.659
05-04-2026-00-11-51,62.4,29.9,1729538.0,691815.0,352768.0,0.0,38352.0,2913.0,17.0,1.58271,18.67588,59.02643,105.3411,94.12257,104.6507,105.2012
05-04-2026-00-11-52,62.4,30.0,1727443.0,690977.0,347912.0,0.0,38236.0,2856.0,16.0,1.580793,18.65326,58.44848,104.4024,93.43848,103.7611,104.2626
05-04-2026-00-11-53,62.4,30.0,1722814.0,689125.0,340938.0,0.0,37895.0,2759.0,16.0,1.576557,18.60328,57.60075,102.8883,92.27941,102.2527,102.7573
05-04-2026-00-11-54,62.4,30.0,1710358.0,684143.0,332951.0,0.0,37218.0,2638.0,17.0,1.565158,18.46877,56.55261,100.8135,90.61179,100.1462,100.6825
05-04-2026-00-11-55,62.4,30.0,1695683.0,678273.0,325307.0,0.0,36602.0,2525.0,17.0,1.551729,18.31031,55.51982,98.80449,89.01495,98.14146,98.68218
05-04-2026-00-11-56,62.4,30.0,1687189.0,674875.0,319377.0,0.0,36192.0,2446.0,17.0,1.543956,18.21859,54.74989,97.3813,87.87011,96.71281,97.259
05-04-2026-00-11-57,62.4,30.0,1675793.0,670317.0,313621.0,0.0,35780.0,2358.0,17.0,1.533527,18.09554,53.96846,95.89567,86.7118,95.23367,95.78203
05-04-2026-00-11-58,62.3,30.0,1652551.0,661020.0,307157.0,0.0,35275.0,2233.0,16.0,1.512259,17.84457,52.97809,93.96391,85.25919,93.33031,93.85027
05-04-2026-00-11-59,62.3,30.0,1630946.0,652378.0,300419.0,0.0,34807.0,2131.0,15.0,1.492488,17.61127,51.97403,92.12437,83.82682,91.53028,92.01965
05-04-2026-00-12-00,62.3,30.0,1612901.0,645160.0,295545.0,0.0,34423.0,2112.0,15.0,1.475975,17.41642,51.22166,90.94382,82.72314,90.35845,90.8391
05-04-2026-00-12-01,62.3,30.0,1593079.0,637231.0,292903.0,0.0,34047.0,2087.0,15.0,1.457836,17.20238,50.70549,89.98158,81.86299,89.4082,89.87685
05-04-2026-00-12-02,62.3,30.0,1569952.0,627980.0,294986.0,0.0,34632.0,2054.0,15.0,1.436672,16.95264,50.69397,90.38338,82.38663,89.81215,90.28732
05-04-2026-00-12-03,62.3,30.0,1552600.0,621040.0,299088.0,0.0,35557.0,2043.0,16.0,1.420793,16.76527,50.97581,91.49922,83.51485,90.90067,91.40316
05-04-2026-00-12-04,62.3,29.9,1550730.0,620292.0,306088.0,0.0,36965.0,2076.0,16.0,1.419082,16.74508,51.75626,93.69062,85.58384,93.08885,93.58589
05-04-2026-00-12-05,62.3,29.9,1550696.0,620278.0,311592.0,0.0,38002.0,2111.0,14.0,1.419051,16.74472,52.38546,95.36109,87.16158,94.7932,95.25636
05-04-2026-00-12-06,62.3,29.9,1554421.0,621768.0,317302.0,0.0,38803.0,2191.0,14.0,1.422459,16.78494,53.0789,97.05219,88.58855,96.50832,96.94746
05-04-2026-00-12-07,62.3,29.9,1609002.0,643600.0,331054.0,0.0,40914.0,2444.0,18.0,1.472406,17.37431,55.24121,102.2185,92.68207,101.5172,102.0962
05-04-2026-00-12-08,62.3,30.0,1681935.0,672774.0,346021.0,0.0,43225.0,2645.0,21.0,1.539148,18.16186,57.74072,107.6674,97.29636,106.857,107.5365
05-04-2026-00-12-09,62.3,30.0,1746856.0,698742.0,357091.0,0.0,44723.0,2733.0,19.0,1.598558,18.86289,59.70795,111.2434,100.635,110.5116,111.1124
05-04-2026-00-12-10,62.4,30.0,1794972.0,717988.0,362439.0,0.0,45087.0,2806.0,17.0,1.642588,19.38245,60.83926,112.9226,102.0991,112.242,112.7827
05-04-2026-00-12-11,62.4,30.0,1842134.0,736853.0,366876.0,0.0,45357.0,2883.0,18.0,1.685747,19.89171,61.85598,114.5066,103.363,113.7833,114.3667
05-04-2026-00-12-12,62.4,30.0,1888723.0,755489.0,370962.0,0.0,45583.0,2959.0,20.0,1.728381,20.3948,62.82653,116.0164,104.5399,115.2343,115.8679
05-04-2026-00-12-13,62.4,30.0,1935019.0,774007.0,376608.0,0.0,46062.0,3025.0,20.0,1.770746,20.8947,63.97221,117.8444,106.1241,117.0579,117.6958
05-04-2026-00-12-14,62.4,30.0,1977555.0,791022.0,382013.0,0.0,46768.0,3041.0,19.0,1.809672,21.35402,65.04971,119.5915,107.8477,118.8378,119.443
05-04-2026-00-12-15,62.4,30.0,1961367.0,784546.0,377663.0,0.0,45810.0,2838.0,17.0,1.794858,21.17922,64.3774,117.2444,106.299,116.5572,117.1045
05-04-2026-00-12-16,62.4,29.9,1905732.0,762293.0,367918.0,0.0,44045.0,2586.0,15.0,1.743946,20.57846,62.66199,112.9022,102.968,112.3135,112.7799
05-04-2026-00-12-17,62.4,29.9,1853383.0,741353.0,360409.0,0.0,42911.0,2445.0,15.0,1.696041,20.01319,61.23782,109.944,100.5059,109.3433,109.8217
05-04-2026-00-12-18,62.3,30.0,1821733.0,728693.0,354016.0,0.0,42021.0,2339.0,17.0,1.667078,19.67142,60.16473,107.7346,98.61895,107.0715,107.621
05-04-2026-00-12-19,62.3,30.0,1792682.0,717072.0,348049.0,0.0,41137.0,2239.0,18.0,1.640493,19.35772,59.16853,105.5834,96.814,104.906,105.4697
05-04-2026-00-12-20,62.4,30.0,1764167.0,705666.0,342758.0,0.0,40335.0,2168.0,17.0,1.614399,19.04981,58.2554,103.6484,95.16627,103.0018,103.5436
05-04-2026-00-12-21,62.4,30.0,1735961.0,694384.0,338913.0,0.0,39702.0,2157.0,16.0,1.588588,18.74524,57.51111,102.2476,93.84303,101.6404,102.1429
05-04-2026-00-12-22,62.3,30.0,1709497.0,683798.0,335567.0,0.0,39140.0,2162.0,15.0,1.56437,18.45948,56.84264,101.066,92.66057,100.4752,100.9613
05-04-2026-00-12-23,62.3,30.0,1691598.0,676639.0,334014.0,0.0,38757.0,2181.0,14.0,1.54799,18.2662,56.47171,100.3827,91.93867,99.82245,100.278
05-04-2026-00-12-24,62.3,29.9,1678053.0,671221.0,333464.0,0.0,37886.0,2170.0,12.0,1.535596,18.11995,56.26256,99.27188,90.93314,98.77826,99.16716
05-04-2026-00-12-25,62.3,29.9,1648324.0,659329.0,330137.0,0.0,36890.0,2158.0,12.0,1.508391,17.79893,55.56096,97.60374,89.31989,97.11995,97.49901
05-04-2026-00-12-26,62.3,30.0,1611708.0,644683.0,325617.0,0.0,35775.0,2185.0,14.0,1.474883,17.40354,54.64857,95.82587,87.38652,95.28421,95.72115
05-04-2026-00-12-27,62.3,30.0,1573815.0,629526.0,323334.0,0.0,34938.0,2247.0,15.0,1.440207,16.99436,53.9782,94.6684,85.95089,94.07191,94.55476
05-04-2026-00-12-28,62.3,30.0,1554876.0,621950.0,324923.0,0.0,34695.0,2324.0,16.0,1.422876,16.78985,53.95545,94.72017,85.7057,94.10621,94.60653
05-04-2026-00-12-29,62.3,30.0,1564484.0,625793.0,328848.0,0.0,35029.0,2359.0,17.0,1.431668,16.8936,54.50816,95.73205,86.56355,95.08861,95.61841
05-04-2026-00-12-30,62.3,30.0,1577412.0,630965.0,332427.0,0.0,35007.0,2392.0,17.0,1.443499,17.0332,55.05717,96.40241,87.09294,95.73821,96.28877
05-04-2026-00-12-31,62.3,30.0,1589850.0,635940.0,335806.0,0.0,34712.0,2445.0,17.0,1.45488,17.1675,55.57795,96.854,87.34322,96.18222,96.7317
05-04-2026-00-12-32,62.4,30.0,1618906.0,647562.0,340532.0,0.0,35688.0,2576.0,18.0,1.48147,17.48125,56.43223,99.09975,89.09129,98.40183,98.96879
05-04-2026-00-12-33,62.4,30.0,1668693.0,667477.0,346349.0,0.0,36944.0,2709.0,19.0,1.52703,18.01886,57.6352,101.9705,91.44296,101.2344,101.8396
05-04-2026-00-12-34,62.4,30.0,1720251.0,688100.0,351555.0,0.0,38068.0,2773.0,19.0,1.574212,18.57561,58.78748,104.4031,93.62436,103.646,104.2632
05-04-2026-00-12-35,62.4,30.0,1770559.0,708223.0,353601.0,0.0,38777.0,2781.0,19.0,1.620248,19.11884,59.56476,105.8325,95.0506,105.1027,105.6926
05-04-2026-00-12-36,62.4,30.0,1799366.0,719746.0,351453.0,0.0,38851.0,2742.0,18.0,1.64661,19.4299,59.63012,105.783,95.18327,105.0949,105.652
05-04-2026-00-12-37,62.4,30.0,1776617.0,710647.0,345749.0,0.0,37798.0,2675.0,17.0,1.625792,19.18425,58.73206,103.6678,93.32153,102.9895,103.5368
05-04-2026-00-12-38,62.4,30.0,1715196.0,686078.0,339907.0,0.0,36835.0,2605.0,18.0,1.569585,18.52102,57.4005,101.2326,91.10911,100.5238,101.1017
05-04-2026-00-12-39,62.4,30.0,1647454.0,658981.0,333573.0,0.0,36616.0,2528.0,19.0,1.507595,17.78953,55.94461,99.31178,89.45247,98.59085,99.18948
05-04-2026-00-12-40,62.4,30.0,1579425.0,631770.0,327380.0,0.0,36328.0,2420.0,18.0,1.445341,17.05494,54.50163,97.18479,87.74566,96.49226,97.06248
05-04-2026-00-12-41,62.4,30.0,1519741.0,607896.0,323507.0,0.0,35885.0,2310.0,17.0,1.390724,16.41046,53.41413,95.25237,86.2533,94.60236,95.13873
05-04-2026-00-12-42,62.4,30.0,1479718.0,591887.0,321539.0,0.0,35697.0,2276.0,18.0,1.354099,15.97829,52.75679,94.34576,85.42377,93.65097,94.23212
05-04-2026-00-12-43,62.4,30.0,1460427.0,584171.0,326523.0,0.0,36671.0,2331.0,21.0,1.336445,15.76998,53.11856,95.87551,86.67686,95.10098,95.76188
05-04-2026-00-12-44,62.3,30.0,1452840.0,581136.0,333412.0,0.0,37969.0,2407.0,22.0,1.329502,15.68805,53.82468,98.07982,88.57043,97.2693,97.95751
05-04-2026-00-12-45,62.3,30.0,1460307.0,584123.0,340297.0,0.0,39786.0,2471.0,21.0,1.336335,15.76868,54.6928,100.8041,91.10167,100.0318,100.6818
05-04-2026-00-12-46,62.3,30.0,1488233.0,595293.0,347178.0,0.0,41816.0,2522.0,19.0,1.36189,16.07023,55.78149,103.8942,94.04756,103.1645,103.7719
05-04-2026-00-12-47,62.3,30.0,1519848.0,607939.0,354624.0,0.0,43557.0,2579.0,19.0,1.390822,16.41162,56.97452,106.8988,96.83426,106.1572,106.7678
05-04-2026-00-12-48,62.4,30.0,1537344.0,614937.0,358937.0,0.0,44038.0,2558.0,17.0,1.406832,16.60054,57.6568,107.8668,97.95705,107.2038,107.7445
05-04-2026-00-12-49,62.4,30.0,1543652.0,617461.0,360195.0,0.0,43814.0,2468.0,11.0,1.412605,16.66865,57.86877,107.3592,97.96409,106.883,107.2369
05-04-2026-00-12-50,62.4,30.0,1541773.0,616709.0,360384.0,0.0,43383.0,2312.0,9.0,1.410885,16.64836,57.87016,106.3309,97.57019,105.9267,106.2172
05-04-2026-00-12-51,62.4,30.0,1518782.0,607513.0,354149.0,0.0,42014.0,2106.0,11.0,1.389846,16.4001,56.90873,103.4168,95.35677,102.968,103.3121
05-04-2026-00-12-52,62.3,30.0,1487389.0,594955.0,346056.0,0.0,40661.0,1947.0,14.0,1.361118,16.06111,55.64393,100.4216,92.85364,99.88966,100.3255
05-04-2026-00-12-53,62.3,30.0,1454937.0,581975.0,338003.0,0.0,39376.0,1904.0,16.0,1.331421,15.7107,54.37247,97.88034,90.40575,97.28724,97.78428
05-04-2026-00-12-54,62.4,30.0,1422444.0,568977.0,329950.0,0.0,38118.0,1877.0,16.0,1.301686,15.35982,53.10051,95.37828,87.98283,94.7677,95.28222
05-04-2026-00-12-55,62.4,30.0,1389965.0,555986.0,321891.0,0.0,36923.0,1848.0,17.0,1.271965,15.00911,51.82788,92.92683,85.61686,92.29543,92.83943
05-04-2026-00-12-56,62.3,30.0,1377993.0,551197.0,320613.0,0.0,37293.0,1973.0,20.0,1.261009,14.87984,51.55249,93.53039,85.67967,92.81166,93.43433
05-04-2026-00-12-57,62.3,30.0,1403018.0,561207.0,328553.0,0.0,39373.0,2261.0,23.0,1.28391,15.15006,52.73085,97.78197,88.76174,96.93317,97.66834
05-04-2026-00-12-58,62.3,30.0,1436029.0,574411.0,337480.0,0.0,41485.0,2529.0,23.0,1.314119,15.50652,54.10847,102.0771,92.07199,101.2131,101.9548
05-04-2026-00-12-59,62.3,30.0,1465529.0,586211.0,341349.0,0.0,42177.0,2611.0,18.0,1.341113,15.82506,54.86953,103.6138,93.46662,102.9039,103.4828
05-04-2026-00-13-00,62.3,30.0,1486182.0,594472.0,341588.0,0.0,41921.0,2579.0,12.0,1.360013,16.04808,55.11984,103.3089,93.48238,102.8031,103.1865
05-04-2026-00-13-01,62.3,30.0,1507559.0,603023.0,345018.0,0.0,42768.0,2599.0,14.0,1.379575,16.27891,55.7431,104.8663,94.88055,104.2733,104.7354
05-04-2026-00-13-02,62.3,30.0,1534620.0,613848.0,352376.0,0.0,44238.0,2665.0,19.0,1.404339,16.57112,56.87689,107.7243,97.35944,106.9914,107.5933
05-04-2026-00-13-03,62.3,30.0,1574352.0,629740.0,357325.0,0.0,45125.0,2659.0,18.0,1.440698,17.00015,57.87204,109.4802,99.16686,108.7779,109.3493
05-04-2026-00-13-04,62.3,30.0,1581547.0,632619.0,354714.0,0.0,44571.0,2531.0,14.0,1.447283,17.07785,57.65102,108.1661,98.43866,107.5883,108.0438
05-04-2026-00-13-05,62.3,30.0,1545788.0,618315.0,345673.0,0.0,42968.0,2314.0,13.0,1.414559,16.69172,56.23081,104.458,95.55154,103.915,104.3443
05-04-2026-00-13-06,62.3,30.0,1513084.0,605233.0,335158.0,0.0,41297.0,2113.0,14.0,1.384632,16.33858,54.67487,100.6547,92.46634,100.1043,100.55
05-04-2026-00-13-07,62.3,30.0,1481670.0,592668.0,328659.0,0.0,40864.0,2075.0,14.0,1.355885,15.99936,53.59235,99.04403,90.98807,98.48925,98.93931
05-04-2026-00-13-08,62.3,30.0,1465968.0,586387.0,328417.0,0.0,41580.0,2176.0,17.0,1.341515,15.8298,53.39509,99.95679,91.44574,99.31242,99.85206
05-04-2026-00-13-09,62.3,30.0,1468714.0,587485.0,331381.0,0.0,42266.0,2306.0,22.0,1.344029,15.85946,53.76377,101.5826,92.44176,100.7753,101.4689
05-04-2026-00-13-10,62.3,30.0,1467899.0,587159.0,330890.0,0.0,42266.0,2363.0,24.0,1.343282,15.85065,53.69884,101.7917,92.37721,100.9167,101.6781
05-04-2026-00-13-11,62.3,30.0,1466565.0,586626.0,331616.0,0.0,42366.0,2439.0,22.0,1.342062,15.83625,53.76747,102.1629,92.53771,101.3546,102.0406
05-04-2026-00-13-12,62.3,30.0,1478969.0,591587.0,337469.0,0.0,43450.0,2603.0,20.0,1.353413,15.9702,54.57082,104.5086,94.33251,103.7396,104.3776
05-04-2026-00-13-13,62.3,30.0,1496036.0,598414.0,343730.0,0.0,44701.0,2828.0,21.0,1.369031,16.15449,55.47126,107.4169,96.37798,106.5987,107.2771
05-04-2026-00-13-14,62.3,30.0,1515502.0,606201.0,350512.0,0.0,45971.0,3063.0,23.0,1.386845,16.36469,56.45722,110.4621,98.52628,109.5969,110.3135
05-04-2026-00-13-15,62.3,30.0,1542133.0,616853.0,358307.0,0.0,47286.0,3325.0,23.0,1.411215,16.65225,57.63647,113.811,100.9086,112.9274,113.6451
05-04-2026-00-13-16,62.3,30.0,1570904.0,628361.0,363288.0,0.0,48154.0,3533.0,23.0,1.437543,16.96293,58.51689,116.2481,102.5834,115.3534,116.0733
05-04-2026-00-13-17,62.3,30.0,1562062.0,624824.0,360671.0,0.0,47787.0,3564.0,22.0,1.429452,16.86745,58.12204,115.6068,101.8522,114.7328,115.432
05-04-2026-00-13-18,62.3,30.0,1547293.0,618917.0,357162.0,0.0,47383.0,3541.0,21.0,1.415936,16.70797,57.56113,114.5658,100.9223,113.7203,114.391
05-04-2026-00-13-19,62.3,30.0,1536952.0,614780.0,354897.0,0.0,47392.0,3491.0,20.0,1.406473,16.5963,57.1904,114.0019,100.5595,113.1783,113.8271
05-04-2026-00-13-20,62.3,30.0,1531450.0,612580.0,353076.0,0.0,47469.0,3411.0,20.0,1.401438,16.53689,56.92272,113.4972,100.3622,112.6911,113.3313
05-04-2026-00-13-21,62.3,30.0,1525892.0,610357.0,351228.0,0.0,47469.0,3268.0,21.0,1.396353,16.47688,56.65135,112.7109,100.0905,111.9016,112.5537
05-04-2026-00-13-22,62.3,30.0,1520401.0,608160.0,349366.0,0.0,47331.0,3111.0,20.0,1.391328,16.41759,56.37906,111.7278,99.69258,110.937,111.5706
05-04-2026-00-13-23,62.3,30.0,1514948.0,605979.0,347506.0,0.0,46167.0,2920.0,19.0,1.386337,16.3587,56.10745,109.6385,98.35542,108.9077,109.4987
05-04-2026-00-13-24,62.4,30.0,1509963.0,603985.0,345797.0,0.0,44410.0,2700.0,18.0,1.381776,16.30488,55.85812,106.9524,96.4985,106.2556,106.8214
05-04-2026-00-13-25,62.4,30.0,1508547.0,603418.0,345271.0,0.0,42768.0,2497.0,18.0,1.380479,16.28958,55.78271,104.6281,94.92023,103.9454,104.5058
05-04-2026-00-13-26,62.4,30.0,1507841.0,603136.0,344943.0,0.0,41208.0,2400.0,18.0,1.379834,16.28197,55.7375,102.8332,93.44788,102.1231,102.7109
05-04-2026-00-13-27,62.4,30.0,1506246.0,602498.0,344349.0,0.0,39707.0,2442.0,20.0,1.378374,16.26473,55.65234,101.568,91.98875,100.8154,101.4457
05-04-2026-00-13-28,62.4,30.0,1509165.0,603666.0,345426.0,0.0,38496.0,2543.0,21.0,1.381045,16.29626,55.80712,101.014,91.03558,100.2254,100.8917
05-04-2026-00-13-29,62.4,30.0,1514423.0,605769.0,347340.0,0.0,37386.0,2657.0,21.0,1.385857,16.35303,56.08281,100.7021,90.29524,99.89828,100.5712
05-04-2026-00-13-30,62.4,30.0,1523436.0,609374.0,350556.0,0.0,36626.0,2780.0,21.0,1.394105,16.45036,56.54798,100.9085,90.06477,100.1132,100.7686
05-04-2026-00-13-31,62.4,30.0,1533741.0,613496.0,354208.0,0.0,36935.0,2907.0,20.0,1.403535,16.56163,57.0769,102.1637,90.87645,101.3826,102.0238
05-04-2026-00-13-32,62.3,30.0,1546820.0,618728.0,357552.0,0.0,37785.0,3032.0,20.0,1.415504,16.70287,57.60064,103.9236,92.17812,103.1382,103.7751
05-04-2026-00-13-33,62.3,30.0,1546359.0,618543.0,357371.0,0.0,38104.0,3089.0,20.0,1.415082,16.69788,57.575,104.38,92.44423,103.6088,104.2315
05-04-2026-00-13-34,62.3,30.0,1541034.0,616413.0,356197.0,0.0,38270.0,3090.0,19.0,1.410209,16.64039,57.38325,104.3281,92.40446,103.5744,104.1796
05-04-2026-00-13-35,62.3,30.0,1537259.0,614903.0,355257.0,0.0,38391.0,3035.0,19.0,1.406754,16.59962,57.23489,104.0859,92.36686,103.3377,103.9374
05-04-2026-00-13-36,62.3,30.0,1530332.0,612133.0,352636.0,0.0,38188.0,2933.0,18.0,1.400416,16.52482,56.86037,103.1288,91.80726,102.4079,102.9803
05-04-2026-00-13-37,62.3,30.0,1521097.0,608439.0,349199.0,0.0,37828.0,2809.0,17.0,1.391965,16.4251,56.36751,101.8306,90.98486,101.1379,101.6907
05-04-2026-00-13-38,62.3,30.0,1507838.0,603135.0,344456.0,0.0,37250.0,2682.0,17.0,1.379831,16.28193,55.68181,100.1371,89.77001,99.46212,100.0061
05-04-2026-00-13-39,62.3,30.0,1493075.0,597230.0,339322.0,0.0,37112.0,2628.0,18.0,1.366321,16.12251,54.93515,99.08331,88.89684,98.39523,98.95235
05-04-2026-00-13-40,62.3,30.0,1479212.0,591685.0,334533.0,0.0,37216.0,2608.0,18.0,1.353635,15.97282,54.23768,98.43728,88.29483,97.71971,98.30631
05-04-2026-00-13-41,62.3,30.0,1475128.0,590051.0,333269.0,0.0,37862.0,2639.0,18.0,1.349898,15.92872,54.04896,98.92722,88.69727,98.23586,98.79626
05-04-2026-00-13-42,62.4,30.0,1475256.0,590102.0,333491.0,0.0,38645.0,2684.0,16.0,1.350015,15.93011,54.07576,99.78924,89.44028,99.14159,99.65827
05-04-2026-00-13-43,62.4,30.0,1483645.0,593458.0,337571.0,0.0,39424.0,2734.0,18.0,1.357692,16.02069,54.633,101.2855,90.71039,100.5909,101.1545
05-04-2026-00-13-44,62.4,30.0,1500321.0,600128.0,344591.0,0.0,40211.0,2790.0,19.0,1.372952,16.20076,55.61602,103.2553,92.41382,102.4971,103.1154
05-04-2026-00-13-45,62.4,30.0,1517416.0,606966.0,351710.0,0.0,41110.0,2948.0,20.0,1.388596,16.38535,56.61501,105.677,94.23519,104.8894,105.5285
05-04-2026-00-13-46,62.4,30.0,1533478.0,613391.0,357579.0,0.0,42012.0,3209.0,19.0,1.403295,16.5588,57.45971,108.2614,95.90527,107.5045,108.1042
05-04-2026-00-13-47,62.4,30.0,1532177.0,612870.0,351868.0,0.0,41436.0,3248.0,16.0,1.402103,16.54474,56.7924,107.1157,94.71136,106.4516,106.9585
05-04-2026-00-13-48,62.4,30.0,1520659.0,608263.0,342068.0,0.0,40227.0,3202.0,14.0,1.391564,16.42037,55.5471,104.5412,92.35938,103.9306,104.384
05-04-2026-00-13-49,62.4,30.0,1508957.0,603583.0,332245.0,0.0,39118.0,3167.0,15.0,1.380855,16.29401,54.29717,102.1754,90.09464,101.5408,102.0182
05-04-2026-00-13-50,62.4,30.0,1496715.0,598686.0,322178.0,0.0,38343.0,3179.0,17.0,1.369652,16.16182,53.01352,100.2944,88.10198,99.59324,100.1372
05-04-2026-00-13-51,62.4,30.0,1476227.0,590490.0,308289.0,0.0,37633.0,3188.0,18.0,1.350903,15.94058,51.20352,97.88675,85.64181,97.16586,97.72954
05-04-2026-00-13-52,62.4,30.0,1447470.0,578988.0,291502.0,0.0,36914.0,3156.0,17.0,1.324588,15.63006,48.97292,94.85493,82.75324,94.16027,94.69772
05-04-2026-00-13-53,62.4,30.0,1418364.0,567345.0,274667.0,0.0,36101.0,3010.0,16.0,1.297953,15.31576,46.73299,91.32207,79.76968,90.65028,91.17353
05-04-2026-00-13-54,62.3,30.0,1390539.0,556215.0,259146.0,0.0,35281.0,2765.0,17.0,1.27249,15.01531,44.6572,87.6073,76.94395,86.93761,87.46741
05-04-2026-00-13-55,62.3,30.0,1380283.0,552113.0,255210.0,0.0,35414.0,2667.0,17.0,1.263105,14.90456,44.09622,86.80659,76.50409,86.14362,86.67561
05-04-2026-00-13-56,62.3,30.0,1380596.0,552238.0,255539.0,0.0,36016.0,2631.0,17.0,1.263391,14.90794,44.13728,87.26867,77.09608,86.60571,87.1377
05-04-2026-00-13-57,62.3,30.0,1389644.0,555857.0,258943.0,0.0,37035.0,2641.0,16.0,1.271671,15.00565,44.62432,88.70727,78.51563,88.06289,88.57629
05-04-2026-00-13-58,62.3,30.0,1406320.0,562528.0,263963.0,0.0,37583.0,2621.0,15.0,1.286932,15.18572,45.37859,89.85215,79.77174,89.24601,89.72118
05-04-2026-00-13-59,62.3,30.0,1423829.0,569531.0,268962.0,0.0,37922.0,2583.0,14.0,1.302954,15.37478,46.13942,90.75766,80.84293,90.17874,90.63535
05-04-2026-00-14-00,62.4,30.0,1441292.0,576516.0,273932.0,0.0,38256.0,2529.0,14.0,1.318934,15.56335,46.89648,91.61001,81.90481,91.04638,91.48771
05-04-2026-00-14-01,62.4,30.0,1457462.0,582985.0,278427.0,0.0,38495.0,2464.0,14.0,1.333732,15.73796,47.58529,92.28057,82.81263,91.71913,92.15826
05-04-2026-00-14-02,62.4,30.0,1463261.0,585304.0,279510.0,0.0,37964.0,2396.0,14.0,1.339038,15.80058,47.77173,91.7429,82.51353,91.17374,91.62926
05-04-2026-00-14-03,62.4,30.0,1468624.0,587449.0,280492.0,0.0,37444.0,2343.0,15.0,1.343946,15.85849,47.94199,91.25327,82.20774,90.67537,91.13963
05-04-2026-00-14-04,62.4,30.0,1491556.0,596622.0,286818.0,0.0,38019.0,2370.0,17.0,1.364931,16.10611,48.91316,92.93623,83.70518,92.27095,92.82259
05-04-2026-00-14-05,62.4,30.0,1514283.0,605713.0,292320.0,0.0,38439.0,2365.0,19.0,1.385729,16.35152,49.78789,94.23881,84.96426,93.51126,94.12518
05-04-2026-00-14-06,62.4,30.0,1529422.0,611769.0,296215.0,0.0,39003.0,2295.0,19.0,1.399583,16.515,50.39695,95.11364,86.08913,94.38498,95.00001
05-04-2026-00-14-07,62.4,30.0,1546030.0,618412.0,299630.0,0.0,39592.0,2178.0,19.0,1.414781,16.69433,50.9669,95.77276,87.19845,95.07049,95.66804
05-04-2026-00-14-08,62.4,30.0,1544836.0,617934.0,298481.0,0.0,39288.0,2113.0,16.0,1.413688,16.68143,50.82259,95.03806,86.77589,94.41337,94.93333
05-04-2026-00-14-09,62.4,30.0,1526879.0,610751.0,293878.0,0.0,38754.0,2081.0,14.0,1.397256,16.48754,50.10216,93.63156,85.56667,93.08878,93.52684
05-04-2026-00-14-10,62.4,30.0,1518443.0,607377.0,292017.0,0.0,39032.0,2073.0,15.0,1.389536,16.39644,49.79817,93.57903,85.51746,93.00894,93.47431
