datetime,humidity,temperature,PC0_1,PC0_3,PC0_5,PC10,PC1_0,PC2_5,PC5_0,PM0_1,PM0_3,PM0_5,PM10,PM1_0,PM2_5,PM5_0
28-06-2026-00-02-38,64.9,29.9,37238.0,14895.0,4576.0,0.0,410.0,15.0,0.0,0.034077,0.402104,0.925561,1.358245,1.30108,1.35608,1.358245
28-06-2026-00-02-39,64.9,29.9,37203.0,14881.0,4525.0,0.0,407.0,14.0,0.0,0.034045,0.401731,0.919354,1.356073,1.292644,1.34407,1.356073
28-06-2026-00-02-40,64.9,29.9,37206.0,14882.0,4514.0,0.0,407.0,13.0,0.0,0.034048,0.401764,0.918188,1.352067,1.291316,1.340064,1.352067
28-06-2026-00-02-41,64.9,29.9,37307.0,14922.0,4571.0,0.0,413.0,13.0,0.0,0.03414,0.40285,0.925777,1.368166,1.303946,1.351802,1.368166
28-06-2026-00-02-42,64.9,30.0,37502.0,15001.0,4686.0,0.0,425.0,14.0,0.0,0.034319,0.40496,0.940987,1.406124,1.330693,1.38212,1.406124
28-06-2026-00-02-43,64.9,30.0,37712.0,15084.0,4798.0,0.0,439.0,14.0,0.0,0.03451,0.407222,0.956066,1.436132,1.358504,1.409931,1.436132
28-06-2026-00-02-44,64.9,29.9,38005.0,15202.0,4928.0,0.0,455.0,15.0,0.0,0.034779,0.410393,0.974139,1.472419,1.391217,1.446218,1.472419
28-06-2026-00-02-45,64.9,29.9,38337.0,15334.0,5059.0,0.0,472.0,15.0,0.0,0.035082,0.41397,0.992657,1.499119,1.424666,1.480559,1.499119
28-06-2026-00-02-46,64.9,30.0,38532.0,15412.0,5123.0,0.0,483.0,15.0,0.0,0.035261,0.41608,1.002175,1.518688,1.444234,1.500128,1.518688
28-06-2026-00-02-47,64.9,30.0,38746.0,15498.0,5203.0,0.0,490.0,17.0,1.0,0.035457,0.418389,1.013601,1.564359,1.462318,1.526125,1.564359
28-06-2026-00-02-48,64.9,29.9,39046.0,15618.0,5326.0,0.0,500.0,21.0,1.0,0.035731,0.42163,1.030854,1.628039,1.48891,1.566883,1.628039
28-06-2026-00-02-49,64.9,29.9,39298.0,15719.0,5406.0,0.0,506.0,24.0,2.0,0.035962,0.424348,1.042791,1.660992,1.506017,1.595475,1.660992
28-06-2026-00-02-50,64.9,29.9,39439.0,15775.0,5407.0,0.0,503.0,26.0,1.0,0.036091,0.425871,1.044382,1.662824,1.505379,1.602751,1.662824
28-06-2026-00-02-51,64.9,29.9,39616.0,15846.0,5433.0,0.0,504.0,29.0,1.0,0.036254,0.427792,1.049321,1.673928,1.51077,1.616051,1.673928
28-06-2026-00-02-52,64.8,30.0,39813.0,15925.0,5490.0,0.0,511.0,31.0,1.0,0.036434,0.429919,1.057939,1.69995,1.525883,1.640991,1.69995
28-06-2026-00-02-53,64.8,30.0,40000.0,16000.0,5575.0,0.0,518.0,34.0,1.0,0.036605,0.431932,1.069667,1.727143,1.544269,1.668183,1.727143
28-06-2026-00-02-54,64.9,29.9,40300.0,16120.0,5756.0,0.0,530.0,39.0,2.0,0.036879,0.435169,1.093638,1.788918,1.579195,1.7234,1.788918
28-06-2026-00-02-55,64.9,29.9,40542.0,16217.0,5898.0,0.0,539.0,43.0,2.0,0.037101,0.43779,1.112456,1.833675,1.606287,1.763765,1.833675
28-06-2026-00-02-56,64.9,29.9,40609.0,16243.0,5918.0,0.0,541.0,43.0,2.0,0.037162,0.438513,1.115442,1.831428,1.610597,1.768075,1.831428
28-06-2026-00-02-57,64.9,29.9,40689.0,16275.0,5934.0,0.0,542.0,43.0,1.0,0.037235,0.439373,1.118225,1.829769,1.614414,1.771892,1.829769
28-06-2026-00-02-58,64.8,30.0,40761.0,16304.0,5943.0,0.0,542.0,43.0,1.0,0.037301,0.440149,1.119958,1.828676,1.616601,1.774078,1.828676
28-06-2026-00-02-59,64.8,30.0,40827.0,16331.0,5946.0,0.0,539.0,42.0,1.0,0.037362,0.440866,1.120986,1.815387,1.614526,1.76843,1.815387
28-06-2026-00-03-00,64.8,30.0,40838.0,16335.0,5914.0,0.0,535.0,41.0,1.0,0.037371,0.440981,1.11751,1.801153,1.607204,1.758557,1.801153
28-06-2026-00-03-01,64.8,30.0,40774.0,16309.0,5815.0,0.0,528.0,40.0,1.0,0.037313,0.440289,1.1055,1.771021,1.588989,1.734983,1.771021
28-06-2026-00-03-02,64.8,30.0,40614.0,16245.0,5624.0,0.0,516.0,35.0,0.0,0.037166,0.43856,1.081873,1.710206,1.554859,1.684005,1.710206
28-06-2026-00-03-03,64.8,30.0,40563.0,16225.0,5497.0,0.0,510.0,32.0,0.0,0.03712,0.438015,1.066851,1.677495,1.533632,1.651294,1.677495
28-06-2026-00-03-04,64.8,29.9,40552.0,16221.0,5413.0,0.0,505.0,29.0,0.0,0.03711,0.437895,1.057134,1.654234,1.52007,1.628033,1.654234
28-06-2026-00-03-05,64.8,29.9,40524.0,16209.0,5327.0,0.0,501.0,27.0,0.0,0.037084,0.437586,1.046957,1.628856,1.505886,1.605935,1.628856
28-06-2026-00-03-06,64.8,29.9,40517.0,16207.0,5265.0,0.0,498.0,25.0,0.0,0.037078,0.437517,1.039745,1.607327,1.495862,1.588767,1.607327
28-06-2026-00-03-07,64.8,29.9,40456.0,16182.0,5174.0,0.0,493.0,23.0,0.0,0.037022,0.436858,1.028746,1.578059,1.479983,1.564974,1.578059
28-06-2026-00-03-08,64.9,30.0,40340.0,16136.0,5061.0,0.0,480.0,21.0,0.0,0.036916,0.435604,1.014526,1.54391,1.453935,1.531908,1.54391
28-06-2026-00-03-09,64.9,30.0,40220.0,16088.0,4963.0,0.0,467.0,19.0,0.0,0.036806,0.434313,1.002073,1.503537,1.429654,1.501372,1.503537
28-06-2026-00-03-10,64.9,29.9,40050.0,16020.0,4856.0,0.0,453.0,18.0,0.0,0.036651,0.432475,0.987943,1.469859,1.403374,1.469859,1.469859
28-06-2026-00-03-11,64.9,29.9,39722.0,15889.0,4678.0,0.0,435.0,16.0,0.0,0.036351,0.428936,0.964103,1.421273,1.362825,1.421273,1.421273
28-06-2026-00-03-12,64.9,29.9,39404.0,15761.0,4510.0,0.0,417.0,14.0,0.0,0.036059,0.425498,0.941462,1.375929,1.323606,1.375929,1.375929
28-06-2026-00-03-13,64.9,29.9,39129.0,15651.0,4367.0,0.0,402.0,12.0,0.0,0.035807,0.422523,0.922123,1.3366,1.290532,1.3366,1.3366
28-06-2026-00-03-14,64.9,29.9,38843.0,15537.0,4249.0,0.0,388.0,11.0,0.0,0.035546,0.419444,0.905492,1.302767,1.26104,1.302767,1.302767
28-06-2026-00-03-15,64.9,29.9,38544.0,15417.0,4146.0,0.0,375.0,10.0,0.0,0.035272,0.416208,0.890537,1.272704,1.234547,1.272704,1.272704
28-06-2026-00-03-16,64.9,29.9,38248.0,15299.0,4061.0,0.0,363.0,9.0,0.0,0.035001,0.413011,0.877541,1.244287,1.210596,1.244287,1.244287
28-06-2026-00-03-17,64.9,29.9,37990.0,15196.0,3999.0,0.0,354.0,9.0,0.0,0.034765,0.410226,0.86765,1.225379,1.191689,1.225379,1.225379
28-06-2026-00-03-18,64.9,29.9,37818.0,15127.0,3971.0,0.0,347.0,7.0,0.0,0.034608,0.40837,0.86262,1.207253,1.180583,1.207253,1.207253
28-06-2026-00-03-19,64.9,29.9,37658.0,15063.0,3951.0,0.0,341.0,7.0,0.0,0.034461,0.40664,0.858636,1.197936,1.171267,1.197936,1.197936
28-06-2026-00-03-20,64.9,29.9,37470.0,14988.0,3928.0,0.0,335.0,7.0,0.0,0.03429,0.404616,0.853942,1.187619,1.160949,1.187619,1.187619
28-06-2026-00-03-21,64.9,29.9,37304.0,14921.0,3921.0,0.0,331.0,7.0,0.0,0.034137,0.402819,0.851321,1.181443,1.154774,1.181443,1.181443
28-06-2026-00-03-22,64.9,29.9,37131.0,14852.0,3899.0,0.0,327.0,7.0,0.0,0.033979,0.400948,0.846985,1.173585,1.146916,1.173585,1.173585
28-06-2026-00-03-23,64.9,29.9,37024.0,14809.0,3899.0,0.0,325.0,7.0,0.0,0.033882,0.3998,0.845801,1.170171,1.143502,1.170171,1.170171
28-06-2026-00-03-24,64.9,29.9,36982.0,14792.0,3918.0,0.0,324.0,7.0,0.0,0.033843,0.399343,0.84757,1.171035,1.144366,1.171035,1.171035
28-06-2026-00-03-25,64.9,29.9,36995.0,14798.0,3952.0,0.0,324.0,7.0,0.0,0.033855,0.399488,0.851557,1.175474,1.148805,1.175474,1.175474
28-06-2026-00-03-26,64.9,29.9,37040.0,14816.0,3993.0,0.0,326.0,7.0,0.0,0.033896,0.399974,0.856777,1.18189,1.155221,1.18189,1.18189
28-06-2026-00-03-27,64.9,29.9,37090.0,14836.0,4029.0,0.0,327.0,7.0,0.0,0.033941,0.400505,0.861363,1.187349,1.16068,1.187349,1.187349
28-06-2026-00-03-28,64.9,29.9,37106.0,14842.0,4049.0,0.0,328.0,7.0,0.0,0.033956,0.400685,0.863849,1.190869,1.1642,1.190869,1.190869
28-06-2026-00-03-29,64.9,29.9,37065.0,14826.0,4044.0,0.0,331.0,7.0,0.0,0.033919,0.400243,0.862846,1.192678,1.166009,1.192678,1.192678
28-06-2026-00-03-30,64.9,30.0,37091.0,14836.0,4070.0,0.0,340.0,8.0,0.0,0.033943,0.400525,0.866065,1.220199,1.177953,1.208196,1.220199
28-06-2026-00-03-31,64.9,30.0,37221.0,14888.0,4159.0,0.0,357.0,10.0,0.0,0.034062,0.401925,0.877656,1.263458,1.20525,1.241618,1.263458
28-06-2026-00-03-32,64.9,29.9,37385.0,14954.0,4296.0,0.0,376.0,11.0,0.0,0.034211,0.403693,0.89517,1.307529,1.239601,1.281328,1.307529
28-06-2026-00-03-33,64.9,29.9,37563.0,15025.0,4453.0,0.0,395.0,13.0,1.0,0.034375,0.405618,0.914973,1.363617,1.276855,1.326497,1.363617
28-06-2026-00-03-34,64.9,29.9,37778.0,15111.0,4659.0,0.0,417.0,18.0,1.0,0.034572,0.407942,0.940891,1.450107,1.323359,1.388951,1.450107
28-06-2026-00-03-35,64.9,29.9,38083.0,15233.0,4917.0,0.0,442.0,23.0,2.0,0.03485,0.411231,0.973715,1.529886,1.378966,1.462172,1.529886
28-06-2026-00-03-36,64.9,29.9,38535.0,15414.0,5258.0,0.0,473.0,27.0,2.0,0.035264,0.416115,1.017601,1.617102,1.450643,1.551585,1.617102
28-06-2026-00-03-37,64.9,29.9,39066.0,15626.0,5647.0,0.0,500.0,32.0,2.0,0.03575,0.421846,1.067817,1.707618,1.525711,1.644266,1.707618
28-06-2026-00-03-38,64.8,29.9,39597.0,15838.0,6036.0,0.0,522.0,36.0,1.0,0.036236,0.427578,1.11806,1.790824,1.596055,1.729668,1.790824
28-06-2026-00-03-39,64.8,29.9,39984.0,15993.0,6313.0,0.0,534.0,39.0,1.0,0.03659,0.431762,1.153916,1.844508,1.643319,1.786631,1.844508
28-06-2026-00-03-40,64.9,29.9,40294.0,16117.0,6482.0,0.0,542.0,41.0,1.0,0.036874,0.435108,1.176639,1.878048,1.67299,1.82345,1.878048
28-06-2026-00-03-41,64.9,29.9,40507.0,16202.0,6561.0,0.0,545.0,42.0,1.0,0.037068,0.437402,1.187893,1.877535,1.687055,1.839301,1.877535
28-06-2026-00-03-42,64.9,29.9,40597.0,16238.0,6529.0,0.0,540.0,39.0,0.0,0.037151,0.438376,1.185223,1.846192,1.679958,1.82327,1.846192
28-06-2026-00-03-43,64.9,29.9,40631.0,16252.0,6441.0,0.0,532.0,36.0,0.0,0.037182,0.438749,1.175517,1.811645,1.662561,1.795281,1.811645
28-06-2026-00-03-44,64.9,30.0,40558.0,16223.0,6272.0,0.0,518.0,33.0,0.0,0.037115,0.437954,1.15537,1.761862,1.62952,1.74986,1.761862
28-06-2026-00-03-45,64.9,30.0,40430.0,16172.0,6055.0,0.0,501.0,29.0,0.0,0.036998,0.436573,1.129252,1.706962,1.58789,1.69496,1.706962
28-06-2026-00-03-46,64.8,29.9,40235.0,16094.0,5795.0,0.0,482.0,25.0,0.0,0.036819,0.434466,1.097318,1.644433,1.538634,1.632431,1.644433
28-06-2026-00-03-47,64.8,29.9,40019.0,16007.0,5550.0,0.0,463.0,22.0,0.0,0.036622,0.432138,1.066973,1.584871,1.491452,1.572868,1.584871
28-06-2026-00-03-48,64.9,30.0,39781.0,15912.0,5324.0,0.0,446.0,20.0,0.0,0.036404,0.429569,1.038584,1.524995,1.446937,1.51955,1.524995
28-06-2026-00-03-49,64.9,30.0,39600.0,15840.0,5162.0,0.0,432.0,18.0,0.0,0.036239,0.427616,1.018146,1.47952,1.413928,1.47952,1.47952
28-06-2026-00-03-50,64.9,29.9,39536.0,15814.0,5095.0,0.0,423.0,16.0,0.0,0.03618,0.42692,1.009812,1.468602,1.397449,1.457682,1.468602
28-06-2026-00-03-51,64.9,29.9,39537.0,15815.0,5071.0,0.0,417.0,15.0,0.0,0.036181,0.426934,1.007043,1.458172,1.38951,1.446169,1.458172
28-06-2026-00-03-52,64.9,30.0,39503.0,15801.0,5021.0,0.0,410.0,14.0,0.0,0.036149,0.426562,1.000967,1.443179,1.377068,1.431176,1.443179
28-06-2026-00-03-53,64.9,30.0,39466.0,15786.0,4967.0,0.0,406.0,14.0,0.0,0.036116,0.426167,0.994356,1.430484,1.366159,1.418482,1.430484
28-06-2026-00-03-54,64.9,29.9,39444.0,15777.0,4919.0,0.0,408.0,15.0,0.0,0.036096,0.425934,0.988673,1.430731,1.362835,1.418728,1.430731
28-06-2026-00-03-55,64.9,29.9,39499.0,15799.0,4895.0,0.0,413.0,16.0,0.0,0.036146,0.426524,0.986452,1.442813,1.364912,1.424253,1.442813
28-06-2026-00-03-56,64.9,29.9,39660.0,15864.0,4928.0,0.0,421.0,17.0,0.0,0.036294,0.428267,0.992044,1.460874,1.377614,1.442314,1.460874
28-06-2026-00-03-57,64.9,29.9,,,,,,,,,,,,,,
28-06-2026-00-03-58,64.9,29.9,,,,,,,,,,,,,,
28-06-2026-00-03-59,64.9,29.9,39703.0,15881.0,4740.0,0.0,432.0,20.0,0.0,0.036333,0.428727,0.970987,1.444226,1.366769,1.442061,1.444226
28-06-2026-00-04-00,64.9,29.9,39663.0,15865.0,4715.0,0.0,433.0,21.0,0.0,0.036297,0.428297,0.967701,1.453438,1.364355,1.441436,1.453438
28-06-2026-00-04-01,64.9,29.9,39639.0,15855.0,4704.0,0.0,428.0,20.0,0.0,0.036275,0.42804,0.966123,1.443567,1.358059,1.431565,1.443567
28-06-2026-00-04-02,64.9,29.9,39610.0,15844.0,4703.0,0.0,423.0,19.0,0.0,0.036248,0.427727,0.965741,1.435754,1.352927,1.423752,1.435754
28-06-2026-00-04-03,64.9,29.9,39517.0,15807.0,4671.0,0.0,415.0,18.0,0.0,0.036163,0.426719,0.961006,1.41973,1.341243,1.407728,1.41973
28-06-2026-00-04-04,64.9,30.0,39376.0,15750.0,4619.0,0.0,406.0,17.0,0.0,0.036033,0.425192,0.953548,1.387951,1.325933,1.387951,1.387951
28-06-2026-00-04-05,64.9,30.0,39278.0,15711.0,4596.0,0.0,404.0,16.0,0.0,0.035944,0.424132,0.949887,1.388077,1.320203,1.380437,1.388077
28-06-2026-00-04-06,64.9,30.0,39331.0,15732.0,4658.0,0.0,414.0,16.0,0.0,0.035993,0.424711,0.957571,1.414938,1.337227,1.39746,1.414938
28-06-2026-00-04-07,64.9,30.0,39580.0,15832.0,4820.0,0.0,439.0,17.0,0.0,0.03622,0.427397,0.978822,1.473906,1.380809,1.445509,1.473906
28-06-2026-00-04-08,64.8,29.9,39861.0,15944.0,4973.0,0.0,464.0,18.0,1.0,0.036477,0.430431,0.999318,1.526203,1.424088,1.492362,1.526203
28-06-2026-00-04-09,64.8,29.9,40144.0,16057.0,5109.0,0.0,488.0,19.0,1.0,0.036737,0.433492,1.017955,1.567105,1.464604,1.535429,1.567105
28-06-2026-00-04-10,64.9,29.9,40347.0,16138.0,5185.0,0.0,508.0,20.0,0.0,0.036922,0.435678,1.028769,1.59361,1.493903,1.567409,1.59361
28-06-2026-00-04-11,64.9,29.9,40639.0,16255.0,5301.0,0.0,534.0,20.0,0.0,0.03719,0.438836,1.04525,1.636307,1.534815,1.610106,1.636307
28-06-2026-00-04-12,64.8,29.9,40965.0,16386.0,5444.0,0.0,561.0,21.0,0.0,0.037488,0.442352,1.065133,1.683561,1.579388,1.65736,1.683561
28-06-2026-00-04-13,64.8,29.9,41229.0,16491.0,5552.0,0.0,580.0,21.0,0.0,0.03773,0.445207,1.080305,1.71144,1.611849,1.690714,1.71144
28-06-2026-00-04-14,64.9,30.0,41358.0,16543.0,5575.0,0.0,587.0,21.0,0.0,0.037847,0.446593,1.084344,1.718467,1.622124,1.70099,1.718467
28-06-2026-00-04-15,64.9,30.0,41294.0,16517.0,5485.0,0.0,580.0,20.0,0.0,0.037789,0.44591,1.07332,1.690555,1.604154,1.678553,1.690555
28-06-2026-00-04-16,64.9,29.9,41118.0,16447.0,5340.0,0.0,566.0,18.0,0.0,0.037627,0.444001,1.054858,1.653978,1.573702,1.641976,1.653978
28-06-2026-00-04-17,64.9,29.9,41041.0,16416.0,5247.0,0.0,557.0,17.0,0.0,0.037558,0.443177,1.043382,1.630331,1.553629,1.618329,1.630331
28-06-2026-00-04-18,64.9,30.0,41018.0,16407.0,5189.0,0.0,550.0,16.0,0.0,0.037536,0.442927,1.03656,1.612547,1.540312,1.600545,1.612547
28-06-2026-00-04-19,64.9,30.0,40864.0,16345.0,5069.0,0.0,534.0,15.0,0.0,0.037395,0.441263,1.021122,1.577176,1.510364,1.566257,1.577176
28-06-2026-00-04-20,64.8,30.0,40659.0,16263.0,4916.0,0.0,516.0,14.0,0.0,0.037208,0.439049,1.00138,1.527958,1.474366,1.525793,1.527958
28-06-2026-00-04-21,64.8,30.0,40447.0,16179.0,4770.0,0.0,500.0,14.0,0.0,0.037014,0.436763,0.982396,1.512281,1.440128,1.491555,1.512281
28-06-2026-00-04-22,64.8,30.0,40251.0,16100.0,4654.0,0.0,485.0,14.0,1.0,0.036834,0.434642,0.967013,1.500874,1.411431,1.463754,1.500874
28-06-2026-00-04-23,64.8,30.0,40129.0,16051.0,4602.0,0.0,481.0,16.0,1.0,0.036723,0.433329,0.959722,1.506152,1.400747,1.459195,1.506152
28-06-2026-00-04-24,64.8,29.9,39983.0,15993.0,4546.0,0.0,478.0,17.0,1.0,0.036589,0.431754,0.951833,1.496951,1.389465,1.453272,1.496951
28-06-2026-00-04-25,64.8,29.9,39674.0,15869.0,4433.0,0.0,469.0,18.0,0.0,0.036306,0.428413,0.935559,1.463754,1.364918,1.433192,1.463754
28-06-2026-00-04-26,64.9,29.9,39323.0,15729.0,4314.0,0.0,458.0,19.0,0.0,0.035985,0.424624,0.918185,1.428571,1.337914,1.407846,1.428571
28-06-2026-00-04-27,64.9,29.9,39017.0,15607.0,4224.0,0.0,450.0,20.0,0.0,0.035705,0.42132,0.904503,1.408768,1.316702,1.390208,1.408768
28-06-2026-00-04-28,64.9,29.9,38770.0,15508.0,4169.0,0.0,444.0,21.0,0.0,0.035479,0.418652,0.895591,1.394844,1.302296,1.37848,1.394844
28-06-2026-00-04-29,64.9,29.9,38555.0,15422.0,4131.0,0.0,439.0,20.0,0.0,0.035283,0.416333,0.888917,1.376412,1.290904,1.36441,1.376412
28-06-2026-00-04-30,64.9,29.9,38333.0,15333.0,4084.0,0.0,432.0,19.0,0.0,0.035079,0.413935,0.881159,1.360208,1.276488,1.348206,1.360208
28-06-2026-00-04-31,64.9,29.9,38081.0,15232.0,4003.0,0.0,416.0,17.0,0.0,0.034849,0.411214,0.869091,1.325118,1.250202,1.313116,1.325118
28-06-2026-00-04-32,64.9,29.9,37861.0,15144.0,3942.0,0.0,402.0,15.0,0.0,0.034647,0.408831,0.859756,1.29772,1.228166,1.285717,1.29772
28-06-2026-00-04-33,64.9,29.9,37666.0,15066.0,3898.0,0.0,390.0,14.0,0.0,0.034469,0.406734,0.852698,1.273395,1.210152,1.262475,1.273395
28-06-2026-00-04-34,64.9,29.9,37476.0,14990.0,3863.0,0.0,380.0,13.0,0.0,0.034295,0.404678,0.846624,1.243358,1.194609,1.243358,1.243358
28-06-2026-00-04-35,64.9,29.9,37267.0,14906.0,3830.0,0.0,370.0,12.0,0.0,0.034104,0.40242,0.840552,1.226481,1.179521,1.226481,1.226481
28-06-2026-00-04-36,64.9,29.9,37132.0,14852.0,3824.0,0.0,363.0,11.0,0.0,0.03398,0.400963,0.838457,1.213683,1.17106,1.213683,1.213683
28-06-2026-00-04-37,64.9,29.9,37125.0,14850.0,3859.0,0.0,360.0,11.0,0.0,0.033974,0.40089,0.842298,1.226715,1.172089,1.214713,1.226715
28-06-2026-00-04-38,64.9,29.9,37252.0,14901.0,3940.0,0.0,361.0,12.0,0.0,0.03409,0.40226,0.852995,1.239339,1.18382,1.227336,1.239339
28-06-2026-00-04-39,64.9,29.9,37385.0,14954.0,4037.0,0.0,366.0,13.0,0.0,0.034212,0.403699,0.865559,1.271942,1.200682,1.251216,1.271942
28-06-2026-00-04-40,64.9,29.9,37500.0,15000.0,4116.0,0.0,371.0,15.0,0.0,0.034317,0.404937,0.875824,1.29929,1.215537,1.273089,1.29929
28-06-2026-00-04-41,64.9,29.9,37653.0,15061.0,4204.0,0.0,376.0,17.0,0.0,0.034457,0.406591,0.887484,1.316959,1.232205,1.29512,1.316959
28-06-2026-00-04-42,64.9,29.9,37811.0,15124.0,4285.0,0.0,381.0,18.0,0.0,0.034601,0.408295,0.898431,1.333993,1.247159,1.315433,1.333993
28-06-2026-00-04-43,64.9,29.9,37973.0,15189.0,4358.0,0.0,385.0,20.0,0.0,0.03475,0.41005,0.908539,1.348378,1.261566,1.33418,1.348378
28-06-2026-00-04-44,64.9,29.9,38120.0,15248.0,4425.0,0.0,392.0,22.0,0.0,0.034885,0.411638,0.917862,1.378945,1.276803,1.35822,1.378945
28-06-2026-00-04-45,64.9,29.9,38200.0,15280.0,4471.0,0.0,398.0,25.0,0.0,0.034957,0.412494,0.923961,1.409276,1.288363,1.378713,1.409276
28-06-2026-00-04-46,64.9,29.9,38179.0,15271.0,4474.0,0.0,401.0,26.0,0.0,0.034938,0.412268,0.924054,1.417327,1.291559,1.38893,1.417327
28-06-2026-00-04-47,64.9,29.9,38117.0,15247.0,4446.0,0.0,399.0,26.0,0.0,0.034882,0.411604,0.920179,1.40412,1.285616,1.381198,1.40412
28-06-2026-00-04-48,64.9,29.9,38088.0,15235.0,4435.0,0.0,396.0,26.0,0.0,0.034855,0.411286,0.918682,1.395901,1.281759,1.377341,1.395901
28-06-2026-00-04-49,64.9,29.9,38002.0,15201.0,4402.0,0.0,393.0,25.0,0.0,0.034776,0.410358,0.913905,1.379808,1.274009,1.367806,1.379808
28-06-2026-00-04-50,64.9,29.9,37943.0,15177.0,4393.0,0.0,395.0,25.0,0.0,0.034723,0.409726,0.912263,1.377554,1.274306,1.365552,1.377554
28-06-2026-00-04-51,64.9,29.9,37907.0,15162.0,4397.0,0.0,403.0,25.0,0.0,0.034689,0.409331,0.912381,1.384912,1.281663,1.372909,1.384912
28-06-2026-00-04-52,64.9,29.9,37768.0,15107.0,4355.0,0.0,405.0,23.0,0.0,0.034562,0.407828,0.905974,1.37521,1.277324,1.363208,1.37521
28-06-2026-00-04-53,64.9,29.9,37590.0,15036.0,4303.0,0.0,406.0,21.0,0.0,0.034399,0.405907,0.898143,1.359792,1.269817,1.34779,1.359792
28-06-2026-00-04-54,64.9,29.9,37420.0,14968.0,4265.0,0.0,407.0,19.0,0.0,0.034244,0.404078,0.891959,1.348225,1.264505,1.336222,1.348225
28-06-2026-00-04-55,64.9,29.9,37272.0,14909.0,4256.0,0.0,409.0,18.0,0.0,0.034109,0.402481,0.8893,1.343298,1.263915,1.331296,1.343298
28-06-2026-00-04-56,64.9,29.9,37136.0,14854.0,4264.0,0.0,412.0,17.0,0.0,0.033984,0.401004,0.888752,1.341826,1.266016,1.329823,1.341826
28-06-2026-00-04-57,64.9,29.9,37089.0,14835.0,4315.0,0.0,418.0,16.0,0.0,0.033941,0.400499,0.894104,1.349227,1.276991,1.337225,1.349227
28-06-2026-00-04-58,64.9,29.9,37051.0,14820.0,4357.0,0.0,419.0,16.0,0.0,0.033906,0.400089,0.898517,1.354674,1.282439,1.342672,1.354674
28-06-2026-00-04-59,64.9,29.9,37033.0,14813.0,4401.0,0.0,415.0,15.0,0.0,0.033889,0.399893,0.903323,1.353405,1.283851,1.341403,1.353405
28-06-2026-00-05-00,64.9,29.9,37120.0,14848.0,4510.0,0.0,416.0,15.0,0.0,0.033969,0.400831,0.916741,1.366513,1.297852,1.354511,1.366513
28-06-2026-00-05-01,64.9,29.9,37193.0,14877.0,4613.0,0.0,416.0,15.0,0.0,0.034036,0.401622,0.929312,1.378478,1.310583,1.366476,1.378478
28-06-2026-00-05-02,64.9,29.9,37237.0,14895.0,4689.0,0.0,418.0,15.0,0.0,0.034076,0.402099,0.93849,1.389725,1.32183,1.377723,1.389725
28-06-2026-00-05-03,64.9,29.9,37382.0,14953.0,4805.0,0.0,428.0,16.0,0.0,0.034209,0.403669,0.953389,1.422753,1.345745,1.404193,1.422753
28-06-2026-00-05-04,64.9,29.9,37644.0,15057.0,4986.0,0.0,448.0,18.0,0.0,0.034449,0.406496,0.976903,1.485558,1.387615,1.454996,1.485558
28-06-2026-00-05-05,64.9,29.9,37905.0,15162.0,5149.0,0.0,467.0,20.0,1.0,0.034687,0.409308,0.998319,1.534552,1.4259,1.498514,1.534552
28-06-2026-00-05-06,64.9,29.9,38129.0,15251.0,5275.0,0.0,483.0,21.0,0.0,0.034893,0.411734,1.015126,1.562603,1.457347,1.53532,1.562603
28-06-2026-00-05-07,64.9,29.9,38319.0,15327.0,5380.0,0.0,496.0,22.0,0.0,0.035067,0.413784,1.029274,1.586809,1.483774,1.566084,1.586809
28-06-2026-00-05-08,64.9,30.0,38428.0,15371.0,5419.0,0.0,505.0,22.0,0.0,0.035167,0.414964,1.034885,1.598529,1.497659,1.579968,1.598529
28-06-2026-00-05-09,64.9,30.0,38606.0,15442.0,5501.0,0.0,517.0,24.0,0.0,0.035329,0.416881,1.04619,1.624965,1.519629,1.606404,1.624965
28-06-2026-00-05-10,64.9,29.9,38790.0,15516.0,5581.0,0.0,524.0,24.0,0.0,0.035497,0.418867,1.05724,1.642801,1.537465,1.624241,1.642801
28-06-2026-00-05-11,64.9,29.9,38816.0,15526.0,5554.0,0.0,521.0,23.0,0.0,0.035521,0.419147,1.05445,1.630702,1.531734,1.617618,1.630702
28-06-2026-00-05-12,64.9,29.9,38666.0,15466.0,5409.0,0.0,505.0,21.0,0.0,0.035384,0.417526,1.036325,1.587539,1.498647,1.57662,1.587539
28-06-2026-00-05-13,64.9,29.9,38516.0,15406.0,5274.0,0.0,489.0,19.0,0.0,0.035247,0.415912,1.019179,1.538268,1.467443,1.538268,1.538268
28-06-2026-00-05-14,64.9,29.9,38449.0,15379.0,5192.0,0.0,476.0,18.0,0.0,0.035185,0.415186,1.009114,1.511142,1.44555,1.511142,1.511142
28-06-2026-00-05-15,64.9,29.9,38391.0,15356.0,5114.0,0.0,465.0,16.0,0.0,0.035132,0.41456,0.999588,1.486208,1.425974,1.486208,1.486208
28-06-2026-00-05-16,64.8,30.0,38341.0,15336.0,5046.0,0.0,455.0,15.0,0.0,0.035087,0.414022,0.991255,1.465121,1.408462,1.465121,1.465121
28-06-2026-00-05-17,64.8,30.0,38185.0,15274.0,4905.0,0.0,441.0,14.0,0.0,0.034944,0.412337,0.973413,1.429629,1.377306,1.429629,1.429629
28-06-2026-00-05-18,64.9,29.9,38011.0,15204.0,4765.0,0.0,427.0,12.0,0.0,0.034784,0.410454,0.955493,1.393484,1.346524,1.393484,1.393484
